EXP,YEAR,LOC,RANGE,ROW,PLOT,REP,NITRO,WEED,PED,HYB,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STA,FIB,ASH,DENS,MCA,PROTA,OLA,STRA,DTA,TWA,FRA,TEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,Bray1P,TOC,TN,Soil CN,Sand,Silt ,Clay,SMC,InorgN,POMN,POMC,POMCN,PMN,POXC,FDA,Plot2,NH4N-V8,NO3N-V8,POMN-V8,POMC-V8,POMCN-V8,PMN-V8,POXC-V8,BD-V8,NH4N-VT,NO3N-VT,POMN-VT,POMC-VT,POMCN-VT,PMN-VT,POXC-VT,BD-VT,NH4N-R2,NO3N-R2,POMN-R2,POMC-R2,POMCN-R2,PMN-R2,POXC-R2,BD-R2
OREI_Replicated_Exp,2018,Pana,2,33,11104,1,N2,WMINUS,PHHB9*PHZ51,UIUC4,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.853333333,1.736666667,87.86666667,3.325833333,115.25,280,124,25.752,24.084,10.26478696,16.3,61.9,181.0642284,8.8,3.3,71.8,NA,NA,NA,9,8.8,3.3,71.8,1.254,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,4,41,12309,1,N1,WMINUS,461.2B24,ORG2,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.903333333,1.76,92.63,2.631666667,105.6666667,228,138,21.056,19.49,7.20757688,16.9,55.6,140.528181,9.1,4.3,69.9,NA,NA,NA,11.6,9.1,4.3,69.9,1.175,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,5,12210,1,N3,WPLUS,17.461,ORG1,36,5/25/2018,10/15/2018,NA,NA,NA,NA,1.903333333,1.750833333,60.245,-2.9375,87.25,240,105,21.984,20.05,8.54567328,15.1,56,169.0105664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12210,3.25,21.76,0.181673307,2.418525896,13.2806,14.312,478.8972,1.163647923,2.14,19.03,0.216167665,2.798802395,13.0464,27.944,415.26,1.058799959,2.366013072,19.30398693,0.183880597,2.521791045,13.5374,22.56318954,533.133,NA
OREI_Replicated_Exp,2018,Pana,5,9,12203,1,N3,WPLUS,PHHB9*PHW30,UIUC3,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.91,1.773333333,87.795,-0.3725,113.8333333,280,130,24.764,22.804,10.5913732,16.3,61.4,188.3463755,8.9,3.4,71.7,NA,NA,NA,10.4,8.9,3.4,71.7,1.281,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,13,12206,1,N3,WPLUS,PHP38*Q381,UIUC6,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.775833333,60.68833333,0.693333333,103.75,257,115,24.69,21.8,8.84050808,15.6,60.4,161.1501234,9.1,3.8,71.2,NA,NA,NA,9.5,9.1,3.8,71.2,1.29,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,17,12208,1,N3,WPLUS,PHW52*Q381,UIUC8,20,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.758333333,87.2475,1.06,143.6666667,230,103,24.788,21.778,6.31400064,15,58.9,118.8655931,9.3,3.6,71.3,NA,NA,NA,9.2,9.3,3.6,71.3,1.286,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,21,12207,1,N3,WPLUS,PHW52*LH185,UIUC7,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.72,92.465,4.213333333,104.4166667,262,113,21.946,19.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12207,3.44,22.02,0.172709163,2.483964143,14.3021,16.296,452.448,1.205354486,2.77,22.69,0.131904287,1.87108674,14.2381,15.208,563.472,1.28922433,2.382352941,21.13764706,0.187012987,2.551048951,13.6422,25.93411765,556.8714,1.203926635
OREI_Replicated_Exp,2018,Pana,5,25,12209,1,N3,WPLUS,461.2B24,ORG2,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.7625,97.5225,-2.193333333,93.08333333,254,118,24.56,22.508,7.72013584,15.3,56.5,150.9759648,9.4,4.7,69.1,NA,NA,NA,9.4,9.4,4.7,69.1,1.164,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,29,12205,1,N3,WPLUS,PHHB9*Q381,UIUC5,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.741666667,99.65166667,0.461666667,100.5833333,242,90,22.446,20.264,7.69745624,14.7,60.5,141.575725,8.6,3.7,71.5,NA,NA,NA,9.8,8.6,3.7,71.5,1.267,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,33,12201,1,N3,WPLUS,PHHB9*PHM49,UIUC1,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.719166667,101.1883333,1.6475,115.5,253,140,24.274,22.824,10.08788608,20.4,61,171.7241246,8.3,3.3,72.3,NA,NA,NA,11.3,8.3,3.3,72.3,1.264,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,37,12202,1,N3,WPLUS,PHHB9*PHR63,UIUC2,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.806666667,1.736666667,98.62,3.904166667,118.5833333,250,100,24.574,22.32,9.59800672,16.2,58.8,178.4414121,8.6,3.8,71.5,NA,NA,NA,11.5,8.6,3.8,71.5,1.278,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,5,41,12204,1,N3,WPLUS,PHHB9*PHZ51,UIUC4,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.813333333,1.716666667,81.70166667,4.44,137.1666667,270,132,24.616,22.388,10.0470628,15.2,58.2,190.9676895,8.5,3.3,71.9,NA,NA,NA,10.1,8.5,3.3,71.9,1.274,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana12204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,5,11210,1,N3,WMINUS,17.461,ORG1,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.754166667,71.22583333,1.663333333,105.3333333,245,128,22.212,19.602,9.3213156,14.9,58,178.413079,10.1,5,68.1,NA,NA,NA,11.7,10.1,5,68.1,1.168,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,9,11203,1,N3,WMINUS,PHHB9*PHW30,UIUC3,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.705833333,95.80833333,0.974166667,128.9166667,290,122,25.008,22.652,10.76827408,16,61.8,190.9346814,9.2,3.6,71,NA,NA,NA,11.5,9.2,3.6,71,1.268,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,13,11206,1,N3,WMINUS,PHP38*Q381,UIUC6,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.86,1.705,88.30333333,2.009166667,121.25,255,117,24.45,21.73,8.71803824,15.5,54.6,176.007326,9.9,4.3,70,NA,NA,NA,11.4,9.9,4.3,70,1.28,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,17,11208,1,N3,WMINUS,PHW52*Q381,UIUC8,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.7425,64.4825,1.765833333,118,230,90,25.786,23.538,7.59313008,14.7,60.3,140.1201095,10,3.9,70.2,NA,NA,NA,11.6,10,3.9,70.2,1.286,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,21,11207,1,N3,WMINUS,PHW52*LH185,UIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.726666667,79.71916667,2.180833333,111.6666667,262,113,22.8,20.338,10.97239048,14.8,58.2,209.5394376,8,3.6,71.9,NA,NA,NA,12,8,3.6,71.9,1.253,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,25,11209,1,N3,WMINUS,461.2B24,ORG2,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.73,73.05916667,3.064166667,116.1666667,255,132,25.18,22.072,8.26444624,14.6,56.4,163.2452054,11,4.2,68.4,NA,NA,NA,11.4,11,4.2,68.4,1.203,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,29,11205,1,N3,WMINUS,PHHB9*Q381,UIUC5,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.745833333,74.44833333,1.1825,105.5833333,250,90,23.648,22.42,7.76095912,14.9,61.6,139.8659994,8.7,3.5,71.6,NA,NA,NA,11.6,8.7,3.5,71.6,1.271,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,33,11201,1,N3,WMINUS,PHHB9*PHM49,UIUC1,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.92,1.745,87.9575,1.886666667,98.75,252,110,24.744,23.154,9.19884576,17.4,59.2,167.4324324,8.9,3.5,71.7,NA,NA,NA,11.7,8.9,3.5,71.7,1.272,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,37,11202,1,N3,WMINUS,PHHB9*PHR63,UIUC2,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.825,1.6425,91.30375,3.40125,141,235,105,24.834,22.81,10.23303552,17.7,60.5,181.5920583,8.5,3.5,71.9,NA,NA,NA,11.4,8.5,3.5,71.9,1.278,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,6,41,11204,1,N3,WMINUS,PHHB9*PHZ51,UIUC4,19,5/25/2018,10/15/2018,NA,NA,NA,NA,1.753333333,1.710833333,112.4108333,5.174166667,149.6666667,252,127,24.822,23.046,7.87889304,14.8,59.9,146.192767,8.6,3.6,71.7,NA,NA,NA,11.3,8.6,3.6,71.7,1.264,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana11204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,5,22102,2,N2,WPLUS,PHHB9*PHR63,UIUC2,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.736666667,94.12583333,1.35,111.1666667,220,90,24.392,22.418,9.71594064,17.1,62.1,169.198182,8.1,3.5,72.2,NA,NA,NA,9.7,8.1,3.5,72.2,1.274,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,9,22108,2,N2,WPLUS,PHW52*Q381,UIUC8,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.806666667,57.67388889,0.138333333,125.3333333,242,95,21.47,19.68,8.31887728,15.8,58.7,155.6634376,9,3.9,71.2,NA,NA,NA,10.2,9,3.9,71.2,1.297,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,13,22105,2,N2,WPLUS,PHHB9*Q381,UIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.913333333,1.741666667,73.51166667,-0.641666667,106.9166667,253,95,23.338,20.98,9.20338168,15.5,61.2,165.7679739,9.1,3.6,71.4,NA,NA,NA,9.3,9.1,3.6,71.4,1.279,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,17,22107,2,N2,WPLUS,PHW52*LH185,UIUC7,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.913333333,1.720833333,70.83416667,1.515,102.75,242,100,22.5,19.964,10.3645772,14.7,58.2,198.1643588,8,3.3,72.4,NA,NA,NA,10.6,8,3.3,72.4,1.265,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22107,2.74,20.6,0.212289395,2.739544103,13.0466,11.872,512.172,1.14905679,2.61,18.01,0.19063745,2.692031873,13.9762,9.016,599.904,1.154302258,2.088235294,18.57176471,0.172111554,2.371912351,13.8096,30.91341176,478.026,1.189226419
OREI_Replicated_Exp,2018,Pana,7,21,22101,2,N2,WPLUS,PHHB9*PHM49,UIUC1,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.734166667,77.01583333,1.938333333,121.3333333,250,110,25.602,23.632,10.5686936,17.9,61.7,183.4540101,8.2,3.5,72.1,NA,NA,NA,10.4,8.2,3.5,72.1,1.262,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,25,22109,2,N2,WPLUS,461.2B24,ORG2,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.846666667,1.7325,85.72,3.745833333,117.4166667,240,142,25.368,21.742,6.577084,16.3,55.9,128.4679955,10.1,4.6,68.9,NA,NA,NA,10.6,10.1,4.6,68.9,1.189,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,29,22106,2,N2,WPLUS,PHP38*Q381,UIUC6,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.774166667,76.6125,0.474166667,106.4166667,230,87,23.116,20.448,8.08754536,15,59.3,151.2268378,8.8,3.7,71.6,NA,NA,NA,9.6,8.8,3.7,71.6,1.295,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,33,22103,2,N2,WPLUS,PHHB9*PHW30,UIUC3,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.715833333,88.63916667,2.645833333,128.0833333,260,92,24.366,21.946,9.67965328,16.6,61.5,171.237408,8.2,3.3,72.3,NA,NA,NA,10.3,8.2,3.3,72.3,1.264,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,11,17,22304,2,N1,WPLUS,PHHB9*PHZ51,UIUC4,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.723333333,78.33583333,1.011666667,109.1666667,252,100,22.178,20.46,7.75188728,14.8,57.6,149.5796351,7.3,3.4,72.9,NA,NA,NA,10.5,7.3,3.4,72.9,1.266,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,7,41,22110,2,N2,WPLUS,17.461,ORG1,32,5/25/2018,10/15/2018,NA,NA,NA,NA,1.923333333,1.778333333,64.69833333,1.245833333,91.41666667,257,148,23.992,21.432,8.1419764,14.9,55.1,164.042247,9.5,5,68.6,NA,NA,NA,10.8,9.5,5,68.6,1.161,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana22110,3.02,22.75,0.25218254,3.310912698,13.1995,19.544,570.1896,1.162823993,2.59,17.28,0.188611389,2.634665335,13.7875,17.576,533.664,1.128404301,2.758169935,15.71183007,0.124075924,1.823376623,14.4717,24.37746405,506.8512,1.085480326
OREI_Replicated_Exp,2018,Pana,8,5,21102,2,N2,WMINUS,PHHB9*PHR63,UIUC2,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.933333333,1.745,62.025,-1.365833333,145.5,240,110,22.192,20.624,9.28049232,16.5,61.1,165.4490166,8.5,3.5,71.9,NA,NA,NA,9,8.5,3.5,71.9,1.262,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,9,21108,2,N2,WMINUS,PHW52*Q381,UIUC8,17,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.735,76.24333333,-0.054166667,100.0833333,220,85,22.658,20.764,5.6699,18.7,59.2,101.5762434,9.5,3.8,70.7,NA,NA,NA,10.7,9.5,3.8,70.7,1.295,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,13,21105,2,N2,WMINUS,PHHB9*Q381,UIUC5,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.926666667,1.775,67.93333333,-0.645833333,97.5,240,115,23.112,20.942,9.3213156,15.3,60,171.6553254,8.4,3.5,72,NA,NA,NA,8.8,8.4,3.5,72,1.261,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,17,21107,2,N2,WMINUS,PHW52*LH185,UIUC7,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.7375,79.65333333,1.268333333,100.4166667,250,105,22.444,20.26,10.85899248,15.9,57.2,208.2751272,7.5,3.5,72.5,NA,NA,NA,11,7.5,3.5,72.5,1.252,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,21,21101,2,N2,WMINUS,PHHB9*PHM49,UIUC1,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.720833333,77.89,1.614166667,119.8333333,250,110,25.116,22.958,10.04252688,16.7,61.5,177.443787,8.8,3.6,71.5,NA,NA,NA,10.4,8.8,3.6,71.5,1.271,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,25,21109,2,N2,WMINUS,461.2B24,ORG2,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.846666667,1.740833333,76.45166667,3.670833333,114.75,256,113,24.77,21.618,8.12383272,18.7,54.9,156.9376273,9.6,4.2,69.7,NA,NA,NA,10.5,9.6,4.2,69.7,1.184,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,8,29,21106,2,N2,WMINUS,PHP38*Q381,UIUC6,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.745833333,62.56083333,0.046666667,94.91666667,247,94,23.398,20.778,7.93786,16.1,61.3,141.727077,9.4,4,70.7,NA,NA,NA,10.7,9.4,4,70.7,1.294,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana21106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
